"","DHSID_EA","cname","year","lat","lon","n_asset","asset_index","n_water","water_index","cluster_id","adm1dhs","urban","path"
"8110","IA-2015-7-00150826","IA",2015,24.13388508,87.09205448,18,-1.93777496986079,18,4.33333333333333,150826,15,"R","dhs_train/IA-2015-7-00150826.npz"
"8111","IA-2015-7-00150856","IA",2015,23.89981954,84.19915659,22,-1.62296061225158,22,4,150856,15,"R","dhs_train/IA-2015-7-00150856.npz"
"8112","IA-2015-7-00150875","IA",2015,23.63905839,85.38648671,21,0.215790024350016,21,4.04761904761905,150875,15,"R","dhs_train/IA-2015-7-00150875.npz"
"8113","IA-2015-7-00150886","IA",2015,22.86830982,86.09211199,19,-1.77992423758236,19,4.10526315789474,150886,15,"R","dhs_train/IA-2015-7-00150886.npz"
"8114","IA-2015-7-00150893","IA",2015,22.84842234,86.22248067,21,2.42335351659649,21,4.80952380952381,150893,15,"U","dhs_train/IA-2015-7-00150893.npz"
"8115","IA-2015-7-00150898","IA",2015,22.70474179,85.92648261,20,1.4833574848657,20,4.7,150898,15,"U","dhs_train/IA-2015-7-00150898.npz"
"8116","IA-2015-7-00150916","IA",2015,23.43273527,85.30786392,18,2.43958315143304,18,4.55555555555556,150916,15,"U","dhs_train/IA-2015-7-00150916.npz"
"8117","IA-2015-7-00150917","IA",2015,23.64967076,86.11929417,19,1.60009126634675,19,4.36842105263158,150917,15,"U","dhs_train/IA-2015-7-00150917.npz"
"8118","IA-2015-7-00150921","IA",2015,23.50704965,85.90952378,21,-1.70707702111542,21,4,150921,15,"R","dhs_train/IA-2015-7-00150921.npz"
"8119","IA-2015-7-00150941","IA",2015,23.42114276,86.25699965,21,-1.47983169499267,21,4.28571428571429,150941,15,"R","dhs_train/IA-2015-7-00150941.npz"
"8120","IA-2015-7-00150944","IA",2015,23.71796083,85.48611771,19,0.361396214528532,19,4.10526315789474,150944,15,"U","dhs_train/IA-2015-7-00150944.npz"
"8121","IA-2015-7-00150966","IA",2015,24.49510834,86.67923146,19,2.38215103170144,19,4.26315789473684,150966,15,"U","dhs_train/IA-2015-7-00150966.npz"
"8122","IA-2015-7-00150970","IA",2015,22.85067328,86.21062399,20,2.44085323858201,20,4.8,150970,15,"U","dhs_train/IA-2015-7-00150970.npz"
"8123","IA-2015-7-00150978","IA",2015,23.86510949,86.29528594,22,-0.838147305098454,22,4.04545454545455,150978,15,"R","dhs_train/IA-2015-7-00150978.npz"
"8124","IA-2015-7-00150992","IA",2015,24.31805185,84.27781023,21,-2.37732932959305,21,4.04761904761905,150992,15,"R","dhs_train/IA-2015-7-00150992.npz"
"8125","IA-2015-7-00150995","IA",2015,22.88296076,84.81615434,21,-0.426195646117623,21,4.14285714285714,150995,15,"R","dhs_train/IA-2015-7-00150995.npz"
"8126","IA-2015-7-00151010","IA",2015,23.47219012,86.29719967,22,-2.01123474349651,22,4.09090909090909,151010,15,"R","dhs_train/IA-2015-7-00151010.npz"
"8127","IA-2015-7-00151016","IA",2015,23.07046769,85.25945079,21,0.341109116746229,21,4,151016,15,"U","dhs_train/IA-2015-7-00151016.npz"
"8128","IA-2015-7-00151025","IA",2015,24.18280114,84.63911746,22,-2.16976621748323,22,4.04545454545455,151025,15,"R","dhs_train/IA-2015-7-00151025.npz"
"8129","IA-2015-7-00151027","IA",2015,25.06357362,87.77795966,22,-1.19793781867325,22,4.04545454545455,151027,15,"R","dhs_train/IA-2015-7-00151027.npz"
"8130","IA-2015-7-00151047","IA",2015,23.41728583,84.6853161,18,1.069135183365,18,4,151047,15,"U","dhs_train/IA-2015-7-00151047.npz"
"8131","IA-2015-7-00151077","IA",2015,23.79175763,85.57507521,21,0.619674639396814,21,4,151077,15,"R","dhs_train/IA-2015-7-00151077.npz"
"8132","IA-2015-7-00151080","IA",2015,23.79789164,86.45002496,21,2.37749666102029,21,4.28571428571429,151080,15,"U","dhs_train/IA-2015-7-00151080.npz"
"8133","IA-2015-7-00151101","IA",2015,23.68069921,85.34561875,21,1.49163470607809,21,4.66666666666667,151101,15,"R","dhs_train/IA-2015-7-00151101.npz"
"8134","IA-2015-7-00151123","IA",2015,24.62502412,87.86651349,21,0.90491701166478,21,4.66666666666667,151123,15,"U","dhs_train/IA-2015-7-00151123.npz"
"8135","IA-2015-7-00151129","IA",2015,22.83629551,86.21140388,21,2.41387235807075,21,4.71428571428571,151129,15,"U","dhs_train/IA-2015-7-00151129.npz"
"8136","IA-2015-7-00151134","IA",2015,23.65384404,86.23773677,21,-1.02341375829172,21,4.19047619047619,151134,15,"R","dhs_train/IA-2015-7-00151134.npz"
"8137","IA-2015-7-00151182","IA",2015,23.01466165,84.58846323,21,-1.99881939675558,21,4.14285714285714,151182,15,"R","dhs_train/IA-2015-7-00151182.npz"
"8138","IA-2015-7-00151190","IA",2015,24.35363357,87.01661655,21,-2.24206061465823,21,4,151190,15,"R","dhs_train/IA-2015-7-00151190.npz"
"8139","IA-2015-7-00151240","IA",2015,22.81303745,86.10942889,17,1.23959679285403,17,4.17647058823529,151240,15,"U","dhs_train/IA-2015-7-00151240.npz"
"8140","IA-2015-7-00151249","IA",2015,22.82921752,86.22061129,15,2.58860938879009,15,4.33333333333333,151249,15,"U","dhs_train/IA-2015-7-00151249.npz"
"8141","IA-2015-7-00151276","IA",2015,23.3424098,84.07542819,21,-2.36381107057601,21,4.14285714285714,151276,15,"R","dhs_train/IA-2015-7-00151276.npz"
"8142","IA-2015-7-00151286","IA",2015,23.33991775,85.31252017,20,2.146387899899,20,4.5,151286,15,"U","dhs_train/IA-2015-7-00151286.npz"
"8143","IA-2015-7-00151307","IA",2015,23.80074086,84.7837053,20,-1.22456396368948,20,4.5,151307,15,"R","dhs_train/IA-2015-7-00151307.npz"
"8144","IA-2015-7-00151310","IA",2015,23.38864039,85.32592204,17,2.3894301947357,17,4.41176470588235,151310,15,"U","dhs_train/IA-2015-7-00151310.npz"
"8145","IA-2015-7-00151314","IA",2015,23.38186809,85.36134161,21,2.10821901341293,21,4.28571428571429,151314,15,"U","dhs_train/IA-2015-7-00151314.npz"
"8146","IA-2015-7-00151332","IA",2015,22.92011844,84.41787082,21,-1.01851122917513,21,4.09523809523809,151332,15,"R","dhs_train/IA-2015-7-00151332.npz"
"8147","IA-2015-7-00151340","IA",2015,24.09446376,86.59618564,22,-1.95767989487099,22,4.31818181818182,151340,15,"R","dhs_train/IA-2015-7-00151340.npz"
"8148","IA-2015-7-00160001","IA",2015,13.1378497643,78.1330146441,20,2.50754140134643,20,4.4,160001,16,"U","dhs_train/IA-2015-7-00160001.npz"
"8149","IA-2015-7-00160003","IA",2015,12.024207646,77.3485056783,21,1.04971459158682,21,4.76190476190476,160003,16,"R","dhs_train/IA-2015-7-00160003.npz"
"8150","IA-2015-7-00160006","IA",2015,13.6605106927,74.702954987,20,1.85182185645188,20,4.1,160006,16,"R","dhs_train/IA-2015-7-00160006.npz"
"8151","IA-2015-7-00160014","IA",2015,17.9225676357,77.4045819583,21,0.277607480319526,21,4.33333333333333,160014,16,"R","dhs_train/IA-2015-7-00160014.npz"
"8152","IA-2015-7-00160017","IA",2015,15.2790326939,76.4010851068,20,1.49852290809659,20,4.7,160017,16,"U","dhs_train/IA-2015-7-00160017.npz"
"8153","IA-2015-7-00160021","IA",2015,14.1796345699,77.3836502438,21,0.63796931127682,21,4.80952380952381,160021,16,"R","dhs_train/IA-2015-7-00160021.npz"
"8154","IA-2015-7-00160028","IA",2015,15.956736654,75.9657210526,21,0.40761088888087,21,4.52380952380952,160028,16,"R","dhs_train/IA-2015-7-00160028.npz"
"8155","IA-2015-7-00160030","IA",2015,12.9935281085,78.3315512997,21,0.859460236002833,21,4.47619047619048,160030,16,"U","dhs_train/IA-2015-7-00160030.npz"
"8156","IA-2015-7-00160031","IA",2015,13.213250746,77.3874333876,20,1.27837136893074,20,4.35,160031,16,"R","dhs_train/IA-2015-7-00160031.npz"
"8157","IA-2015-7-00160033","IA",2015,16.238425139,75.6323162134,21,0.181915466300463,21,4.76190476190476,160033,16,"R","dhs_train/IA-2015-7-00160033.npz"
"8158","IA-2015-7-00160044","IA",2015,12.5198427632,75.9756740927,20,1.50296043549531,20,4.45,160044,16,"R","dhs_train/IA-2015-7-00160044.npz"
"8159","IA-2015-7-00160045","IA",2015,17.8882622117,77.5391869545,22,1.79865710322661,22,4.72727272727273,160045,16,"U","dhs_train/IA-2015-7-00160045.npz"
"8160","IA-2015-7-00160049","IA",2015,13.1331178114,76.4190387337,22,1.53976558424579,22,4.54545454545455,160049,16,"R","dhs_train/IA-2015-7-00160049.npz"
"8161","IA-2015-7-00160050","IA",2015,17.2048799168,75.7269194414,21,0.504879223773776,21,4.57142857142857,160050,16,"R","dhs_train/IA-2015-7-00160050.npz"
"8162","IA-2015-7-00160052","IA",2015,12.6256298251,75.8012240835,20,1.72975998407121,20,4.7,160052,16,"R","dhs_train/IA-2015-7-00160052.npz"
"8163","IA-2015-7-00160054","IA",2015,15.1051652089,74.93984812,21,-0.0798589722632006,21,4.42857142857143,160054,16,"R","dhs_train/IA-2015-7-00160054.npz"
"8164","IA-2015-7-00160055","IA",2015,11.8540635401,76.8459859482,21,0.931956162518164,21,4.80952380952381,160055,16,"R","dhs_train/IA-2015-7-00160055.npz"
"8165","IA-2015-7-00160071","IA",2015,12.9096334433,76.4496169458,21,1.02325815256004,21,4.57142857142857,160071,16,"R","dhs_train/IA-2015-7-00160071.npz"
"8166","IA-2015-7-00160074","IA",2015,13.0771574212,76.9361645811,23,-0.363911800338192,23,4.34782608695652,160074,16,"R","dhs_train/IA-2015-7-00160074.npz"
"8167","IA-2015-7-00160080","IA",2015,13.4541618294,77.7311565653,20,2.01731414515376,20,4.25,160080,16,"U","dhs_train/IA-2015-7-00160080.npz"
"8168","IA-2015-7-00160093","IA",2015,13.8378139181,78.0603735778,23,0.40983328680795,23,4.43478260869565,160093,16,"R","dhs_train/IA-2015-7-00160093.npz"
"8169","IA-2015-7-00160095","IA",2015,14.4664271744,75.9392022609,20,2.13883996369123,20,4.7,160095,16,"U","dhs_train/IA-2015-7-00160095.npz"
"8170","IA-2015-7-00160096","IA",2015,13.1681951726,78.3898504306,20,2.0165002918458,20,4.4,160096,16,"U","dhs_train/IA-2015-7-00160096.npz"
"8171","IA-2015-7-00160101","IA",2015,17.281945039,76.130432412,20,-0.345086496923559,20,4.45,160101,16,"R","dhs_train/IA-2015-7-00160101.npz"
"8172","IA-2015-7-00160102","IA",2015,17.877228,77.305507,22,-1.05506981521804,22,4.54545454545455,160102,16,"R","dhs_train/IA-2015-7-00160102.npz"
"8173","IA-2015-7-00160111","IA",2015,15.3010478123,76.8627748509,21,1.05516719843163,21,4.52380952380952,160111,16,"R","dhs_train/IA-2015-7-00160111.npz"
"8174","IA-2015-7-00160114","IA",2015,15.280279439,74.5993309214,18,1.12364836016293,18,4.66666666666667,160114,16,"R","dhs_train/IA-2015-7-00160114.npz"
"8175","IA-2015-7-00160115","IA",2015,13.1200011552,78.1657608132,20,1.48512913232252,20,4,160115,16,"U","dhs_train/IA-2015-7-00160115.npz"
"8176","IA-2015-7-00160118","IA",2015,12.847180704,74.9984576292,21,1.94560129456737,21,4.28571428571429,160118,16,"R","dhs_train/IA-2015-7-00160118.npz"
"8177","IA-2015-7-00160122","IA",2015,14.2196279909,76.3904394692,21,2.20594189145882,21,4.42857142857143,160122,16,"U","dhs_train/IA-2015-7-00160122.npz"
"8178","IA-2015-7-00160124","IA",2015,16.4880901073,75.1210045369,22,0.418111456442241,22,4.63636363636364,160124,16,"U","dhs_train/IA-2015-7-00160124.npz"
"8179","IA-2015-7-00160126","IA",2015,15.1081830605,75.6805600853,22,-1.08447844270325,22,4.77272727272727,160126,16,"R","dhs_train/IA-2015-7-00160126.npz"
"8180","IA-2015-7-00160141","IA",2015,15.4564908325,75.3240337001,22,0.423835085067913,22,4.77272727272727,160141,16,"R","dhs_train/IA-2015-7-00160141.npz"
"8181","IA-2015-7-00160144","IA",2015,12.9881730673,74.9560853554,20,1.98632172737896,20,4.45,160144,16,"U","dhs_train/IA-2015-7-00160144.npz"
"8182","IA-2015-7-00160159","IA",2015,12.7521382818,76.4964167527,22,0.379613174050524,22,4.59090909090909,160159,16,"R","dhs_train/IA-2015-7-00160159.npz"
"8183","IA-2015-7-00160161","IA",2015,12.8997891711,76.314703131,20,1.94579050269373,20,4.35,160161,16,"R","dhs_train/IA-2015-7-00160161.npz"
"8184","IA-2015-7-00160171","IA",2015,17.2521051905,76.3036235553,21,-0.304217808798656,21,4.47619047619048,160171,16,"R","dhs_train/IA-2015-7-00160171.npz"
"8185","IA-2015-7-00160178","IA",2015,13.3086725949,74.7527710685,20,2.05364077845247,20,4,160178,16,"U","dhs_train/IA-2015-7-00160178.npz"
"8186","IA-2015-7-00160180","IA",2015,16.3653712744,76.7939237762,19,0.322325841893392,19,4.52631578947368,160180,16,"R","dhs_train/IA-2015-7-00160180.npz"
"8187","IA-2015-7-00160186","IA",2015,12.5798366546,75.8424731524,20,1.8071118304684,20,4.55,160186,16,"R","dhs_train/IA-2015-7-00160186.npz"
"8188","IA-2015-7-00160189","IA",2015,13.5268809507,76.1706262698,21,1.60096765148451,21,4.80952380952381,160189,16,"R","dhs_train/IA-2015-7-00160189.npz"
"8189","IA-2015-7-00160190","IA",2015,13.1623918425,76.3884490413,24,0.770706595404608,24,4.33333333333333,160190,16,"R","dhs_train/IA-2015-7-00160190.npz"
"8190","IA-2015-7-00160197","IA",2015,16.2042857309,77.1318264617,22,0.0314093698983878,22,4.13636363636364,160197,16,"R","dhs_train/IA-2015-7-00160197.npz"
"8191","IA-2015-7-00160199","IA",2015,13.2426371609,77.715015764,22,2.17984988454701,22,4.31818181818182,160199,16,"U","dhs_train/IA-2015-7-00160199.npz"
"8192","IA-2015-7-00160209","IA",2015,15.0056219616,76.6228124631,21,2.18038853150674,21,4.80952380952381,160209,16,"R","dhs_train/IA-2015-7-00160209.npz"
"8193","IA-2015-7-00160218","IA",2015,13.0295501132,74.8037614043,21,2.01567329582361,21,4.19047619047619,160218,16,"U","dhs_train/IA-2015-7-00160218.npz"
"8194","IA-2015-7-00160225","IA",2015,15.4141217951,74.9512657943,22,0.987005466008999,22,4.27272727272727,160225,16,"R","dhs_train/IA-2015-7-00160225.npz"
"8195","IA-2015-7-00160234","IA",2015,13.3985833568,77.1553782492,20,-0.620012422241716,20,4.3,160234,16,"R","dhs_train/IA-2015-7-00160234.npz"
"8196","IA-2015-7-00160235","IA",2015,16.3724695462,76.5708408341,21,0.535160416661337,21,4.09523809523809,160235,16,"R","dhs_train/IA-2015-7-00160235.npz"
"8197","IA-2015-7-00160240","IA",2015,14.4062068164,74.4645660074,21,1.02585792524282,21,4.14285714285714,160240,16,"R","dhs_train/IA-2015-7-00160240.npz"
"8198","IA-2015-7-00160241","IA",2015,16.0672538878,77.0664118566,21,0.658187947011969,21,4.47619047619048,160241,16,"R","dhs_train/IA-2015-7-00160241.npz"
"8199","IA-2015-7-00160246","IA",2015,13.1612418481,77.5119979224,21,2.48837749228193,21,4.80952380952381,160246,16,"R","dhs_train/IA-2015-7-00160246.npz"
"8200","IA-2015-7-00160250","IA",2015,14.0317291596,74.525177108,19,1.57072685527133,19,4,160250,16,"R","dhs_train/IA-2015-7-00160250.npz"
"8201","IA-2015-7-00160253","IA",2015,13.5519501715,74.7434391402,20,1.77078144366078,20,4.15,160253,16,"R","dhs_train/IA-2015-7-00160253.npz"
"8202","IA-2015-7-00160258","IA",2015,13.7206695672,75.6315448884,21,1.62766791669278,21,4.71428571428571,160258,16,"R","dhs_train/IA-2015-7-00160258.npz"
"8203","IA-2015-7-00160263","IA",2015,14.5419312668,74.3211444938,18,2.42550177772036,18,4.38888888888889,160263,16,"R","dhs_train/IA-2015-7-00160263.npz"
"8204","IA-2015-7-00160269","IA",2015,16.1726369084,76.1014608691,20,0.160383118434375,20,4.25,160269,16,"R","dhs_train/IA-2015-7-00160269.npz"
"8205","IA-2015-7-00160270","IA",2015,11.8594016917,76.9426695826,21,0.464817433324236,21,4.66666666666667,160270,16,"R","dhs_train/IA-2015-7-00160270.npz"
"8206","IA-2015-7-00160271","IA",2015,14.897998291,76.5700121395,21,-0.260231975813824,21,4.09523809523809,160271,16,"R","dhs_train/IA-2015-7-00160271.npz"
"8207","IA-2015-7-00160290","IA",2015,17.8236292504,77.2646292835,21,-0.107055270509523,21,4.09523809523809,160290,16,"R","dhs_train/IA-2015-7-00160290.npz"
"8208","IA-2015-7-00160293","IA",2015,16.2587598477,76.0999252485,22,-0.211211219852061,22,4.45454545454545,160293,16,"R","dhs_train/IA-2015-7-00160293.npz"
"8209","IA-2015-7-00160294","IA",2015,16.5366589196,76.7542959164,20,1.69816006903985,20,4.7,160294,16,"U","dhs_train/IA-2015-7-00160294.npz"
"8210","IA-2015-7-00160297","IA",2015,14.3935988912,75.1471895795,20,1.31343127816405,20,4.7,160297,16,"R","dhs_train/IA-2015-7-00160297.npz"
"8211","IA-2015-7-00160298","IA",2015,16.2351528416,74.9565581209,20,0.178817394164032,20,4.6,160298,16,"R","dhs_train/IA-2015-7-00160298.npz"
"8212","IA-2015-7-00160299","IA",2015,16.422366339,75.8046529675,21,0.725102244329786,21,4.66666666666667,160299,16,"R","dhs_train/IA-2015-7-00160299.npz"
"8213","IA-2015-7-00160300","IA",2015,13.3502599408,77.8404372655,20,0.512661670785547,20,4.5,160300,16,"R","dhs_train/IA-2015-7-00160300.npz"
"8214","IA-2015-7-00160302","IA",2015,15.65701199,76.8720157708,20,0.709185651809145,20,4.15,160302,16,"R","dhs_train/IA-2015-7-00160302.npz"
"8215","IA-2015-7-00160305","IA",2015,17.9930146299,77.4867674068,21,0.0867508150623209,21,4.42857142857143,160305,16,"R","dhs_train/IA-2015-7-00160305.npz"
"8216","IA-2015-7-00160306","IA",2015,15.468899859,76.1314109375,22,1.30317969420386,22,4.68181818181818,160306,16,"R","dhs_train/IA-2015-7-00160306.npz"
"8217","IA-2015-7-00160307","IA",2015,14.3470498127,75.4753489312,21,1.28681679981091,21,4.52380952380952,160307,16,"R","dhs_train/IA-2015-7-00160307.npz"
"8218","IA-2015-7-00160318","IA",2015,16.8003456161,77.1313456184,20,0.475884039960223,20,4.7,160318,16,"R","dhs_train/IA-2015-7-00160318.npz"
"8219","IA-2015-7-00160324","IA",2015,12.9753152931,77.5799883887,21,2.90173855113816,21,4.80952380952381,160324,16,"U","dhs_train/IA-2015-7-00160324.npz"
"8220","IA-2015-7-00160328","IA",2015,13.7584560658,74.6385680815,22,2.0079469971226,22,4.09090909090909,160328,16,"R","dhs_train/IA-2015-7-00160328.npz"
"8221","IA-2015-7-00160330","IA",2015,17.554971349,76.3699048471,21,1.25283222609171,21,4.71428571428571,160330,16,"R","dhs_train/IA-2015-7-00160330.npz"
"8222","IA-2015-7-00160331","IA",2015,13.1285158035,75.0370556615,21,1.83144184074941,21,4.19047619047619,160331,16,"R","dhs_train/IA-2015-7-00160331.npz"
"8223","IA-2015-7-00160345","IA",2015,16.2193396995,76.2916446186,20,0.03710368830006,20,4.1,160345,16,"R","dhs_train/IA-2015-7-00160345.npz"
"8224","IA-2015-7-00160350","IA",2015,15.2914772355,74.5456925733,21,2.02454494229137,21,4.38095238095238,160350,16,"R","dhs_train/IA-2015-7-00160350.npz"
"8225","IA-2015-7-00160356","IA",2015,12.6972486305,75.9674059879,22,0.255977971066342,22,4.22727272727273,160356,16,"R","dhs_train/IA-2015-7-00160356.npz"
"8226","IA-2015-7-00160357","IA",2015,12.0970072578,77.0478621293,21,-0.413070613548202,21,4,160357,16,"R","dhs_train/IA-2015-7-00160357.npz"
"8227","IA-2015-7-00160358","IA",2015,13.1693349915,76.5500072588,22,0.574510053745679,22,4.18181818181818,160358,16,"R","dhs_train/IA-2015-7-00160358.npz"
"8228","IA-2015-7-00160359","IA",2015,11.8432606226,76.6913106393,21,-0.113917685886997,21,4.28571428571429,160359,16,"R","dhs_train/IA-2015-7-00160359.npz"
"8229","IA-2015-7-00160361","IA",2015,15.8810986086,74.4764265625,21,2.89552640376753,21,4.71428571428571,160361,16,"U","dhs_train/IA-2015-7-00160361.npz"
"8230","IA-2015-7-00160363","IA",2015,12.8197593633,75.1752267566,20,1.92181010662829,20,4.05,160363,16,"R","dhs_train/IA-2015-7-00160363.npz"
"8231","IA-2015-7-00160365","IA",2015,16.3652319428,76.7810350126,21,0.893519806724098,21,4.52380952380952,160365,16,"R","dhs_train/IA-2015-7-00160365.npz"
"8232","IA-2015-7-00160372","IA",2015,12.9274801837,78.2714963925,20,1.40785316948327,20,4.55,160372,16,"U","dhs_train/IA-2015-7-00160372.npz"
"8233","IA-2015-7-00160380","IA",2015,14.3417907498,75.1205323988,21,0.126346175532411,21,4.19047619047619,160380,16,"R","dhs_train/IA-2015-7-00160380.npz"
"8234","IA-2015-7-00160398","IA",2015,13.7594124638,75.8461406206,18,1.62567015457911,18,4.5,160398,16,"R","dhs_train/IA-2015-7-00160398.npz"
"8235","IA-2015-7-00160400","IA",2015,16.4752131913,75.1069969986,21,0.924380613188228,21,4.61904761904762,160400,16,"U","dhs_train/IA-2015-7-00160400.npz"
"8236","IA-2015-7-00160401","IA",2015,17.9064583185,77.0327063841,21,-0.468476031691648,21,4.04761904761905,160401,16,"R","dhs_train/IA-2015-7-00160401.npz"
"8237","IA-2015-7-00160405","IA",2015,14.4134767933,74.4261835086,22,2.10318083148978,22,4.27272727272727,160405,16,"U","dhs_train/IA-2015-7-00160405.npz"
"8238","IA-2015-7-00160406","IA",2015,13.3756936503,74.8752828636,21,1.73055362165625,21,4.28571428571429,160406,16,"R","dhs_train/IA-2015-7-00160406.npz"
"8239","IA-2015-7-00160407","IA",2015,16.0871290442,77.3134465413,23,0.643159329780323,23,4.30434782608696,160407,16,"R","dhs_train/IA-2015-7-00160407.npz"
"8240","IA-2015-7-00160423","IA",2015,12.9045730215,74.8530024506,20,2.47305559389841,20,4.55,160423,16,"U","dhs_train/IA-2015-7-00160423.npz"
"8241","IA-2015-7-00160424","IA",2015,13.8744950722,75.6651573229,20,1.77609061398923,20,4.55,160424,16,"U","dhs_train/IA-2015-7-00160424.npz"
"8242","IA-2015-7-00160430","IA",2015,15.1080050877,75.3475855746,22,0.174592677412843,22,4.45454545454545,160430,16,"R","dhs_train/IA-2015-7-00160430.npz"
"8243","IA-2015-7-00160431","IA",2015,14.4042183595,74.9108022608,23,0.604924131383485,23,4.08695652173913,160431,16,"R","dhs_train/IA-2015-7-00160431.npz"
"8244","IA-2015-7-00160436","IA",2015,17.1862000377,75.7338515471,21,0.127165338230989,21,4.52380952380952,160436,16,"R","dhs_train/IA-2015-7-00160436.npz"
"8245","IA-2015-7-00160439","IA",2015,13.1402387456,78.1162475334,21,2.67311009894742,21,4.09523809523809,160439,16,"U","dhs_train/IA-2015-7-00160439.npz"
"8246","IA-2015-7-00160444","IA",2015,14.8588792907,74.1287547805,20,2.32691781727029,20,4.45,160444,16,"U","dhs_train/IA-2015-7-00160444.npz"
"8247","IA-2015-7-00160445","IA",2015,13.2853671083,77.5251983306,20,1.62513354961182,20,4.35,160445,16,"R","dhs_train/IA-2015-7-00160445.npz"
"8248","IA-2015-7-00160446","IA",2015,13.0736753892,77.4089198108,20,2.57229152216017,20,4.8,160446,16,"U","dhs_train/IA-2015-7-00160446.npz"
"8249","IA-2015-7-00160449","IA",2015,13.3885818531,74.8976394387,18,2.05816228007353,18,4.33333333333333,160449,16,"R","dhs_train/IA-2015-7-00160449.npz"
"8250","IA-2015-7-00160451","IA",2015,13.9882462816,76.1095823211,22,0.012839602554521,22,4.36363636363636,160451,16,"R","dhs_train/IA-2015-7-00160451.npz"
"8251","IA-2015-7-00160466","IA",2015,12.3074503633,76.680866009,22,1.43277067852906,22,4.54545454545455,160466,16,"R","dhs_train/IA-2015-7-00160466.npz"
"8252","IA-2015-7-00160467","IA",2015,17.1765053945,77.3332584196,22,0.839018019787228,22,4.72727272727273,160467,16,"U","dhs_train/IA-2015-7-00160467.npz"
"8253","IA-2015-7-00160469","IA",2015,13.1364050558,78.2136248848,21,1.16184031914117,21,4.71428571428571,160469,16,"R","dhs_train/IA-2015-7-00160469.npz"
"8254","IA-2015-7-00160470","IA",2015,13.1518394822,77.9953907168,20,1.59891330233344,20,4.35,160470,16,"R","dhs_train/IA-2015-7-00160470.npz"
"8255","IA-2015-7-00160477","IA",2015,15.7291559764,75.7327469354,21,-0.170682605733292,21,4.23809523809524,160477,16,"U","dhs_train/IA-2015-7-00160477.npz"
"8256","IA-2015-7-00160485","IA",2015,14.5936601616,76.7118235092,22,0.729148696938348,22,4.77272727272727,160485,16,"R","dhs_train/IA-2015-7-00160485.npz"
"8257","IA-2015-7-00160488","IA",2015,14.2193854883,76.3920678542,20,2.34088694546858,20,4.45,160488,16,"U","dhs_train/IA-2015-7-00160488.npz"
"8258","IA-2015-7-00160489","IA",2015,12.5427517517,76.9064058332,18,1.54722920915584,18,4.72222222222222,160489,16,"U","dhs_train/IA-2015-7-00160489.npz"
"8259","IA-2015-7-00160490","IA",2015,14.7801444364,74.173016628,21,1.48609339983535,21,4,160490,16,"R","dhs_train/IA-2015-7-00160490.npz"
"8260","IA-2015-7-00160491","IA",2015,17.681929972,76.6390975749,22,0.117764659289657,22,4.72727272727273,160491,16,"R","dhs_train/IA-2015-7-00160491.npz"
"8261","IA-2015-7-00160503","IA",2015,13.3229873683,75.4393366569,21,1.30794146521027,21,4.47619047619048,160503,16,"R","dhs_train/IA-2015-7-00160503.npz"
"8262","IA-2015-7-00160504","IA",2015,13.5271218149,77.7011263119,21,-0.724582362747246,21,4,160504,16,"R","dhs_train/IA-2015-7-00160504.npz"
"8263","IA-2015-7-00160505","IA",2015,12.916532724,74.9108938845,19,1.99379424306763,19,4.63157894736842,160505,16,"U","dhs_train/IA-2015-7-00160505.npz"
"8264","IA-2015-7-00160506","IA",2015,14.1981091255,75.5634614346,21,1.16673785188822,21,4.80952380952381,160506,16,"R","dhs_train/IA-2015-7-00160506.npz"
"8265","IA-2015-7-00160512","IA",2015,13.2409984493,75.6523550246,20,1.73876378629054,20,4.65,160512,16,"R","dhs_train/IA-2015-7-00160512.npz"
"8266","IA-2015-7-00160513","IA",2015,17.6589072251,76.7826496086,21,-0.108542704294424,21,4.14285714285714,160513,16,"R","dhs_train/IA-2015-7-00160513.npz"
"8267","IA-2015-7-00160514","IA",2015,16.1461742012,76.669123361,21,0.603126726401613,21,4.71428571428571,160514,16,"R","dhs_train/IA-2015-7-00160514.npz"
"8268","IA-2015-7-00160518","IA",2015,16.3616896344,75.6184219917,21,0.981505357645796,21,4.80952380952381,160518,16,"U","dhs_train/IA-2015-7-00160518.npz"
"8269","IA-2015-7-00160523","IA",2015,14.6125298505,74.7746299314,20,1.96630812886483,20,4.15,160523,16,"R","dhs_train/IA-2015-7-00160523.npz"
"8270","IA-2015-7-00160524","IA",2015,15.6366075962,76.1885593865,20,0.724064402771153,20,4.7,160524,16,"R","dhs_train/IA-2015-7-00160524.npz"
"8271","IA-2015-7-00160525","IA",2015,12.5444461269,76.1884868716,21,0.809926262688534,21,4.57142857142857,160525,16,"R","dhs_train/IA-2015-7-00160525.npz"
"8272","IA-2015-7-00160526","IA",2015,14.2720649792,74.4729067769,19,1.92803295937256,19,4,160526,16,"R","dhs_train/IA-2015-7-00160526.npz"
"8273","IA-2015-7-00160529","IA",2015,13.8356560798,74.6187436815,21,2.29173248922137,21,4,160529,16,"R","dhs_train/IA-2015-7-00160529.npz"
"8274","IA-2015-7-00160536","IA",2015,13.074462518,77.7951488847,20,2.49690402625741,20,4.8,160536,16,"U","dhs_train/IA-2015-7-00160536.npz"
